Point, Exec_Time, MAE, Estimation
[0.857942875471765, 0.7520158447103168, 0.5795912203827882], 5.003282308578491, 0.0, 0
[0.5595252491270863, 0.45048084386525244, 0.14922247529662203], 0.0006520748138427734, 0.0, 1
[0.7467941264269484, 0.31012811107246485, 0.16094454480193487], 5.005251169204712, 1.7584768560817698, 0
[0.08171388855978512, 0.6331662109012118, 0.17490470033769578], 5.005478382110596, 2.101940024903147, 0
[0.8841507757254146, 0.029816750720438212, 0.3286403661561309], 5.004473447799683, 1.6034965922054871, 0
[0.9994095027440981, 0.7463469314262704, 0.005923464697127456], 0.0004973411560058594, 1.6034965922054871, 1
[0.3047537336199936, 0.06746845204724528, 0.2966563422628131], 5.004975318908691, 1.4703847708497917, 0
[0.25912573046658927, 0.645086200080076, 0.6076903168184259], 0.0005481243133544922, 1.4703847708497917, 1
[0.6766594232231496, 0.19702350707814897, 0.3841922264225871], 0.0004622936248779297, 1.4703847708497917, 1
[0.32788149865059324, 0.19538027998591334, 0.315066258237216], 5.003620862960815, 1.4553139561164394, 0
[0.9165515393641358, 0.07883580899992815, 0.1246540685227232], 5.002698659896851, 1.3563259997897381, 0
[0.44106031798713063, 0.998025774789997, 0.8590102542247794], 0.0006060600280761719, 1.3563259997897381, 1
[0.11228462388275762, 0.40072064220893455, 0.051425826537426], 5.002242803573608, 1.243881564628349, 0
[0.20366217093619876, 0.16547420875104335, 0.008426882644318678], 0.0005497932434082031, 1.243881564628349, 1
[0.8348522749953604, 0.5948902652672187, 0.7358410757848877], 0.0005147457122802734, 1.243881564628349, 1
[0.2964176775893794, 0.37006278003991855, 0.9133665633547695], 0.0004892349243164062, 1.243881564628349, 1
[0.03397991363036179, 0.4913106722413838, 0.36085365335849884], 0.0005555152893066406, 1.243881564628349, 1
[0.9406278724427443, 0.5087422055315768, 0.9432137249060922], 0.0004825592041015625, 1.243881564628349, 1
[0.19905079658165792, 0.07892513241799037, 0.17849135264185834], 0.00047516822814941406, 1.243881564628349, 1
[0.47174668655412966, 0.8513902099330247, 0.9101703210583597], 0.0004849433898925781, 1.243881564628349, 1
[0.7601101594800136, 0.8969669304097808, 0.44256360387341886], 0.0004851818084716797, 1.243881564628349, 1
[0.19808830794932297, 0.28021357640326794, 0.9015462143513113], 0.0005147457122802734, 1.243881564628349, 1
[0.8914251737612015, 0.8786774155904377, 0.5018230805588002], 0.0004837512969970703, 1.243881564628349, 1
[0.9209545092631304, 0.4374221362774654, 0.43402521387457216], 0.0004742145538330078, 1.243881564628349, 1
[0.7610252267880339, 0.9457455134363797, 0.052601419424749385], 0.0004999637603759766, 1.243881564628349, 1
[0.8039798575075098, 0.8987044922408332, 0.5143958283738171], 0.0004725456237792969, 1.243881564628349, 1
[0.577348803351681, 0.6250018502919676, 0.5815405545264775], 0.00057220458984375, 1.243881564628349, 1
[0.653139058900749, 0.7726768448315722, 0.7456631382241864], 0.0005095005035400391, 1.243881564628349, 1
[0.7115522447821503, 0.2640087846247533, 0.20726161207017557], 0.0005526542663574219, 1.243881564628349, 1
[0.4885414693432666, 0.19359074871788529, 0.612154191117764], 0.0004851818084716797, 1.243881564628349, 1
[0.8134910877668389, 0.45027321945207466, 0.3846770588116687], 0.0004987716674804688, 1.243881564628349, 1
[0.8782571030844625, 0.17680723538655851, 0.13800309291883817], 0.00047469139099121094, 1.243881564628349, 1
[0.5757079743644455, 0.7854457100509925, 0.90943796167773], 0.0004906654357910156, 1.243881564628349, 1
[0.3420330253390521, 0.8889629846282165, 0.5684864947543428], 0.0004742145538330078, 1.243881564628349, 1
[0.6809060124106514, 0.4158681125239152, 0.49732486118562946], 0.0004744529724121094, 1.243881564628349, 1
[0.479938513266986, 0.2087201704237721, 0.581842713027881], 0.0004725456237792969, 1.243881564628349, 1
[0.26027738944693546, 0.7383163267964608, 0.3827000676444542], 0.0004763603210449219, 1.243881564628349, 1
[0.3545888595779165, 0.2701468486989592, 0.0067434942803351605], 0.0004749298095703125, 1.243881564628349, 1
[0.5066639478587809, 0.6357315853850544, 0.4279034899270474], 0.0004718303680419922, 1.243881564628349, 1
[0.09704162914456615, 0.9060104375594455, 0.7548922791061782], 0.0005598068237304688, 1.243881564628349, 1
[0.6275493576905502, 0.029179844055935766, 0.37333741472715365], 0.00047278404235839844, 1.243881564628349, 1
